,pos_x,pos_y,v_x,v_y,agent_id,frame_id,timestamp,measurement
1861,75.12087783628296,34.348428683722524,1.744915896591131,-1.5149462232309523,18,761,761.0,"(75.12087783628296, 34.348428683722524, 1.744915896591131, -1.5149462232309523)"
1862,76.73439692254554,33.33375047373103,1.743854727442207,-1.5193909100614063,18,762,762.0,"(76.73439692254554, 33.33375047373103, 1.743854727442207, -1.5193909100614063)"
1863,78.14552884549693,31.57937106613353,1.7362445352257803,-1.5320597790080839,18,763,763.0,"(78.14552884549693, 31.57937106613353, 1.7362445352257803, -1.5320597790080839)"
1864,79.9807420854732,30.091024606552452,1.7309997827894632,-1.531358510023619,18,764,764.0,"(79.9807420854732, 30.091024606552452, 1.7309997827894632, -1.531358510023619)"
1865,82.15471645413788,28.878594358405156,1.7300541916113947,-1.5182278735635901,18,765,765.0,"(82.15471645413788, 28.878594358405156, 1.7300541916113947, -1.5182278735635901)"
1866,84.09021473323125,27.025336255129417,1.7262788935337467,-1.5100344983661897,18,766,766.0,"(84.09021473323125, 27.025336255129417, 1.7262788935337467, -1.5100344983661897)"
1867,84.30269322714985,26.436766047638404,0.3185402127652148,-0.6122415378526758,18,767,767.0,"(84.30269322714985, 26.436766047638404, 0.3185402127652148, -0.6122415378526758)"
1868,85.04692302890247,25.707671636566538,0.3235086031510697,-0.619510726879826,18,768,768.0,"(85.04692302890247, 25.707671636566538, 0.3235086031510697, -0.619510726879826)"
1869,84.96994599926842,25.71979273576925,0.3165940924486307,-0.6223817825852409,18,769,769.0,"(84.96994599926842, 25.71979273576925, 0.3165940924486307, -0.6223817825852409)"
1870,85.30184872133255,25.28052194840361,0.3119852286870767,-0.6238324723086139,18,770,770.0,"(85.30184872133255, 25.28052194840361, 0.3119852286870767, -0.6238324723086139)"
1871,85.1984035939318,24.459435520243662,0.32877683797252655,-0.6164946264502684,18,771,771.0,"(85.1984035939318, 24.459435520243662, 0.32877683797252655, -0.6164946264502684)"
1872,85.7444557270374,24.039949844207392,0.32616010359766673,-0.6038996587699867,18,772,772.0,"(85.7444557270374, 24.039949844207392, 0.32616010359766673, -0.6038996587699867)"
1873,86.20165214849548,24.082170730331715,0.3279239362708598,-0.6068140496179575,18,773,773.0,"(86.20165214849548, 24.082170730331715, 0.3279239362708598, -0.6068140496179575)"
1874,86.57755834188772,23.50555371009913,0.332188165341882,-0.6058000836748823,18,774,774.0,"(86.57755834188772, 23.50555371009913, 0.332188165341882, -0.6058000836748823)"
1875,87.07002310548782,22.76111602645751,0.3191548257800195,-0.5994779969663139,18,775,775.0,"(87.07002310548782, 22.76111602645751, 0.3191548257800195, -0.5994779969663139)"
1876,87.66999019676103,22.22925219623488,0.29927152991372247,-0.6144275524913985,18,776,776.0,"(87.66999019676103, 22.22925219623488, 0.29927152991372247, -0.6144275524913985)"
1877,88.09686909912317,21.355996051192317,0.29335824608283806,-0.6261550294983386,18,777,777.0,"(88.09686909912317, 21.355996051192317, 0.29335824608283806, -0.6261550294983386)"
1878,88.82225788056573,20.54048892116227,0.29616078284590835,-0.6260317238049566,18,778,778.0,"(88.82225788056573, 20.54048892116227, 0.29616078284590835, -0.6260317238049566)"
1879,88.94511412869373,20.203316063101912,0.2929297936751975,-0.6178188935845912,18,779,779.0,"(88.94511412869373, 20.203316063101912, 0.2929297936751975, -0.6178188935845912)"
1880,89.62086863584598,18.841004689155948,0.28476421196672685,-0.6296259810752972,18,780,780.0,"(89.62086863584598, 18.841004689155948, 0.28476421196672685, -0.6296259810752972)"
1881,89.64860031706469,17.8576375317056,0.2761346492782493,-0.6225679230915788,18,781,781.0,"(89.64860031706469, 17.8576375317056, 0.2761346492782493, -0.6225679230915788)"
1882,90.09333398051349,17.383009568320126,0.27185855321060387,-0.619493607268737,18,782,782.0,"(90.09333398051349, 17.383009568320126, 0.27185855321060387, -0.619493607268737)"
1883,90.44070823039793,16.30231932754595,0.260769448555288,-0.610814658807094,18,783,783.0,"(90.44070823039793, 16.30231932754595, 0.260769448555288, -0.610814658807094)"
1884,90.66939090744165,15.640426796693372,0.2624030733259281,-0.6158414809313437,18,784,784.0,"(90.66939090744165, 15.640426796693372, 0.2624030733259281, -0.6158414809313437)"
1885,91.08182593433322,15.130598206361189,0.27451174912400045,-0.5993662237259185,18,785,785.0,"(91.08182593433322, 15.130598206361189, 0.27451174912400045, -0.5993662237259185)"
1886,91.48756729022574,13.785256758317153,0.25941022552289633,-0.5968167312836953,18,786,786.0,"(91.48756729022574, 13.785256758317153, 0.25941022552289633, -0.5968167312836953)"
1887,91.79895113086448,12.871832725446307,0.2736016200729648,-0.6033471228379162,18,787,787.0,"(91.79895113086448, 12.871832725446307, 0.2736016200729648, -0.6033471228379162)"
1888,91.62960855429463,12.145270002728063,0.2766127580958094,-0.6153658373452341,18,788,788.0,"(91.62960855429463, 12.145270002728063, 0.2766127580958094, -0.6153658373452341)"
1889,92.29749218878253,11.215579414990414,0.28196450664908684,-0.6227227960582378,18,789,789.0,"(92.29749218878253, 11.215579414990414, 0.28196450664908684, -0.6227227960582378)"
1890,92.79982782319618,10.929948372641675,0.2931741765558344,-0.6277572141804183,18,790,790.0,"(92.79982782319618, 10.929948372641675, 0.2931741765558344, -0.6277572141804183)"
1891,93.10408057841464,10.563595644672239,0.2944249034110367,-0.6343233267014677,18,791,791.0,"(93.10408057841464, 10.563595644672239, 0.2944249034110367, -0.6343233267014677)"
1892,93.46996296922862,10.466694939849127,0.2943811749493707,-0.63205260144739,18,792,792.0,"(93.46996296922862, 10.466694939849127, 0.2943811749493707, -0.63205260144739)"
1893,93.97527098791699,9.302994504361926,0.28989244858272595,-0.6319928265631729,18,793,793.0,"(93.97527098791699, 9.302994504361926, 0.28989244858272595, -0.6319928265631729)"
1894,94.5227769801783,8.681469831885206,0.2989632716126173,-0.6411672363199739,18,794,794.0,"(94.5227769801783, 8.681469831885206, 0.2989632716126173, -0.6411672363199739)"
1895,95.21542585708814,8.092628527444521,0.3144864772286395,-0.6370344534174399,18,795,795.0,"(95.21542585708814, 8.092628527444521, 0.3144864772286395, -0.6370344534174399)"
1896,95.56328749419862,7.066820828857923,0.3099323727335214,-0.6269768124841654,18,796,796.0,"(95.56328749419862, 7.066820828857923, 0.3099323727335214, -0.6269768124841654)"
1897,96.04841870110678,6.16190814604256,0.30427483751301754,-0.6221700763545623,18,797,797.0,"(96.04841870110678, 6.16190814604256, 0.30427483751301754, -0.6221700763545623)"
1898,96.80694703715109,5.292540423852939,0.30622119904241996,-0.6352509001182064,18,798,798.0,"(96.80694703715109, 5.292540423852939, 0.30622119904241996, -0.6352509001182064)"
1899,96.75283476489187,4.747359250526803,0.2925913183076409,-0.6178742189532388,18,799,799.0,"(96.75283476489187, 4.747359250526803, 0.2925913183076409, -0.6178742189532388)"
1900,25.248468661192828,100.7330029544731,0.12901476747126797,-0.12707484477741843,19,700,700.0,"(25.248468661192828, 100.7330029544731, 0.12901476747126797, -0.12707484477741843)"
1901,25.129462336453038,99.67498707079744,-0.11588561558444482,-0.9022173774809973,19,701,701.0,"(25.129462336453038, 99.67498707079744, -0.11588561558444482, -0.9022173774809973)"
1902,24.95501988457127,98.48534346276267,-0.10390940716353694,-0.8982028864861863,19,702,702.0,"(24.95501988457127, 98.48534346276267, -0.10390940716353694, -0.8982028864861863)"
1903,24.665732443526466,97.491568746476,-0.10526891552750399,-0.8876594809818712,19,703,703.0,"(24.665732443526466, 97.491568746476, -0.10526891552750399, -0.8876594809818712)"
